"I-P01"	"OTU"	"I-P07"	"I-P11"	"I-S07"	"I-S29"	"I-S34"	"I-W31"	"I-W32"	"I-W33"	"S-P03"	"S-P09"	"S-P12"	"S-S05"	"S-S08"	"S-S32"	"S-W20"	"S-W36"	"S-W37"
190	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Pelotomaculum.Pelotomaculum propionicicum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.Anaerovirgula.Anaerovirgula multivorans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Phocea.Phocea massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	"Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Fastidiosipila.Fastidiosipila sanguinis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Propionispora.Propionispora sp. 2/2-37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Epulopiscium.Epulopiscium sp. Nele67-Bin005"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Massilimaliae.Massilimaliae timonensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus sp. S3N08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus mitis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:793"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. JN-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea sp. CAG:105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium ihumii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. OM05-9BH"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Veillonella.Veillonella montpellierensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia.uncultured Roseburia sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Terrisporobacter.Terrisporobacter othiniensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Tissierellaceae.Anaerosalibacter.Anaerosalibacter sp. Marseille-P3206"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.NA.Clostridiales bacterium VE202-07"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Pelotomaculum.Pelotomaculum schinkii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium.Lachnoclostridium pacaense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes.Anaerostipes sp. AF04-45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoanaerobaculum.Lachnoanaerobaculum gingivalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus sp. S784/96/1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium tetanomorphum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:1193"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Megasphaera.Megasphaera sp. AM44-1BH"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	"Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium.Phascolarctobacterium faecium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium akagii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptostreptococcus.Peptostreptococcus sp. MV1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.NA.Peptococcaceae bacterium 1109"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Peptoniphilaceae.Miniphocibacter.Miniphocibacter massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.NA.butyrate-producing bacterium SM4/1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia.Roseburia sp. CAG:45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. OF03-18AA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia sp. OM05-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptostreptococcus.Peptostreptococcus anaerobius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfitobacterium.Desulfitobacterium chlororespirans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XII. Incertae Sedis.Fusibacter.Fusibacter sp. A1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. TM06-18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus reuteri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XIII. Incertae Sedis.Mogibacterium.Mogibacterium diversum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptoclostridium.Peptoclostridium sp. AF21-18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia sp. AF34-10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XIII. Incertae Sedis.NA.[Eubacterium] brachy"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	"Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Acetobacterium.Acetobacterium wieringae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. Ade.TY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfosporosinus.Desulfosporosinus sp. BG"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. AM34-9LB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:433"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.NA.Peptococcaceae bacterium BRH_c4b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Carnobacterium.Carnobacterium maltaromaticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. AM27-16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium collagenovorans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridiisalibacter.Clostridiisalibacter paucivorans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Trichococcus.Trichococcus ilyis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis.Thermoanaerobacterium.Thermoanaerobacterium sp. RBIITD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Methylomusa.Methylomusa anaerophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Bacillus.Bacillus sp. AFS037270"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium tarantellae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. AF19-15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus kobensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Thermacetogenium.Thermacetogenium phaeum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Senegalia.Senegalia massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Provencibacterium.Provencibacterium massiliense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Candidatus Desulforudis.Candidatus Desulforudis sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Mitsuokella.Mitsuokella jalaludinii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Butyrivibrio.Butyrivibrio crossotus CAG:259"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Fontibacillus.Fontibacillus phaseoli"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Clostridia.NA.NA.NA.Clostridia bacterium UC5.1-2F7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. AM29-26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. OM08-7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium tagluense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium tepidiprofundi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Alkaliphilus.Alkaliphilus peptidifermentans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae.Tepidanaerobacter.Tepidanaerobacter acetatoxydans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.Clostridia.NA.NA.NA.Clostridia bacterium UC5.1-1D10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.Clostridia.NA.NA.NA.Clostridia bacterium UC5.1-1E11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	"Bacteria.Firmicutes.NA.NA.NA.NA.Firmicutes bacterium HGW-Firmicutes-14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium ventriculi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	"Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Bulleidia.Bulleidia extructa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:245_30_32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Neobittarella.Neobittarella massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. AF28-12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium homopropionicum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Terrilactibacillus.Terrilactibacillus laevilacticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfotomaculum.Desulfotomaculum sp. OF05-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfofarcimen.Desulfofarcimen acetoxidans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Cohnella.Cohnella phaseoli"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Tissierellaceae.Tissierella.Tissierella sp. DSM 105185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus equinus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Geobacillus.Geobacillus galactosidasius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Butyrivibrio.Butyrivibrio sp. AD3002"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales Family XIII. Incertae Sedis.Alterileibacterium.Alterileibacterium massiliense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	"Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Acetobacterium.Acetobacterium sp. KB-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium acidisoli"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium tunisiense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Sporomusa.Sporomusa silvacetica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus harbinensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	"Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium rectale CAG:36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Epulopiscium.Epulopiscium sp. SCG-C07WGA-EpuloA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.Proteiniborus.Proteiniborus sp. DW1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	"Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium sp. AF22-8LB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Amphibacillus.Amphibacillus xylanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. CAG:379"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.NA.Peptococcaceae bacterium BICA1-8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	"Bacteria.Firmicutes.NA.NA.NA.NA.Firmicutes bacterium CAG:321_26_22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Crassaminicella.Crassaminicella sp. SY095"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae.Gottschalkia.Gottschalkia purinilytica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:149"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. CAG:353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	"Bacteria.Firmicutes.Clostridia.Clostridiales.NA.NA.Clostridiales bacterium KA00274"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus sp. AF26-25AA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia.Romboutsia ilealis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus antibioticophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Tepidibacillus.Tepidibacillus fermentans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caldisalinibacter.Caldisalinibacter kiritimatiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Desnuesiella.Desnuesiella massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Massilimicrobiota.Massilimicrobiota sp. An134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium sp. AM46-8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	"Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus sp. BK033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptoclostridium.Peptoclostridium litorale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Selenomonas.Selenomonas sp. F0473"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. CAG:354_28_25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Massilimicrobiota.Massilimicrobiota sp. An142"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea sp. AM13-35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	"Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.NA.Erysipelotrichaceae bacterium OH741_COT-311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus paracasei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium felsineum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Anaerobacillus.Anaerobacillus alkalidiazotrophicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sartagoforme"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	"Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Breznakia.Breznakia blatticola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea sp. AF36-15AT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium sp. AF50-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	"Bacteria.Firmicutes.Tissierellia.Tissierellales.Peptoniphilaceae.Parvimonas.Parvimonas micra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	"Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Bacillus.Bacillus thermoamylovorans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	"Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium.uncultured Faecalibacterium sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	"Bacteria.Firmicutes.NA.NA.NA.NA.Firmicutes bacterium CAG:56"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia sp. SF-50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	"Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Mitsuokella.Mitsuokella multacida"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium nexile CAG:348"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	"Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator.Caloramator sp. E03"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	"Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoanaerobaculum.Lachnoanaerobaculum orale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
